Train No.,train Name,islno,station Code,Station Name,Arrival time,Departure time,Distance,Source Station Code,source Station Name,Destination station Code,Destination Station Name
'12138',PUNJAB MAIL    ,20,FDB ,FARIDABAD      ,'05:44:00','05:46:00',414,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,21,KSV ,KOSI KALAN     ,'06:57:00','06:59:00',486,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,22,MTJ ,MATHURA JN     ,'07:37:00','07:40:00',527,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,23,RKM ,RAJA KI MANDI  ,'08:21:00','08:23:00',577,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,24,AGC ,AGRA CANTT     ,'08:50:00','08:55:00',580,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,25,DHO ,DHAULPUR       ,'09:30:00','09:32:00',633,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,26,MRA ,MORENA         ,'09:55:00','09:57:00',660,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,27,GWL ,GWALIOR        ,'10:28:00','10:33:00',699,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,28,DBA ,DABRA          ,'11:11:00','11:13:00',741,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,29,DAA ,DATIA          ,'11:34:00','11:36:00',771,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,30,JHS ,JHANSI JN      ,'12:25:00','12:35:00',796,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,31,BAB ,BABINA         ,'12:58:00','13:00:00',821,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,32,LAR ,LALITPUR       ,'13:45:00','13:47:00',886,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,33,BINA,BINA JN        ,'14:45:00','14:50:00',949,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,34,BAQ ,GANJ BASODA    ,'15:23:00','15:25:00',994,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,35,BHS ,VIDISHA        ,'15:52:00','15:54:00',1034,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,36,BPL ,BHOPAL  JN     ,'16:50:00','16:55:00',1087,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,37,HBJ ,HABIBGANJ      ,'17:05:00','17:07:00',1093,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,38,HBD ,HOSHANGABAD    ,'18:05:00','18:07:00',1161,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,39,ET  ,ITARSI JN      ,'18:35:00','18:40:00',1179,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,40,BPF ,BANAPURA       ,'19:04:00','19:06:00',1212,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,41,HD  ,HARDA          ,'19:37:00','19:39:00',1254,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,42,KKN ,KHIRKIYA       ,'20:04:00','20:06:00',1286,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,43,KNW ,KHANDWA        ,'21:40:00','21:45:00',1362,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,44,BAU ,BURHANPUR      ,'22:33:00','22:35:00',1431,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,45,BSL ,BHUSAVAL JN    ,'23:25:00','23:35:00',1485,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,46,JL  ,JALGAON JN     ,'23:59:00','00:01:00',1510,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,47,CSN ,CHALISGAON JN  ,'00:59:00','01:01:00',1602,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,48,MMR ,MANMAD JN      ,'01:50:00','01:55:00',1669,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,49,NK  ,NASIK ROAD     ,'02:48:00','02:50:00',1743,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,50,DVL ,DEVLALI        ,'02:58:00','03:00:00',1748,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,51,IGP ,IGATPURI       ,'04:28:00','04:30:00',1793,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,52,KYN ,KALYAN JN      ,'06:20:00','06:25:00',1876,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,53,DR  ,DADAR          ,'07:03:00','07:05:00',1921,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12138',PUNJAB MAIL    ,54,CSTM,MUMBAI CST     ,'07:35:00','00:00:00',1930,FZR ,FIROZPUR CANT  ,CSTM,MUMBAI CST     
'12139',SEWAGRAM  EXP  ,1,CSTM,MUMBAI CST     ,'00:00:00','15:00:00',0,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,1,WR  ,WARDHA JN      ,'04:10:00','07:15:00',758,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,2,BPK ,BHUGAON        ,'07:29:00','07:30:00',769,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,2,DR  ,DADAR          ,'15:08:00','15:10:00',9,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,3,SNN ,SONEGAON       ,'07:38:00','07:39:00',776,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,3,TNA ,THANE          ,'15:33:00','15:35:00',34,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,4,HGT ,HINGANGHAT     ,'08:01:00','08:02:00',793,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,4,KYN ,KALYAN JN      ,'15:55:00','15:58:00',54,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,5,KSRA,KASARA         ,'17:03:00','17:05:00',121,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,5,NGI ,NAGARI         ,'08:21:00','08:22:00',808,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,6,CKNI,CHIKNI ROAD    ,'08:33:00','08:34:00',821,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,6,IGP ,IGATPURI       ,'17:45:00','17:50:00',137,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,7,DVL ,DEVLALI        ,'18:23:00','18:25:00',182,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,7,WRR ,WARORA         ,'08:44:00','08:45:00',831,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,8,MJRI,MAJRI JN       ,'08:55:00','08:56:00',843,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,8,NK  ,NASIK ROAD     ,'18:33:00','18:35:00',188,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,9,BUX ,BHANDAK        ,'09:06:00','09:07:00',853,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,9,NR  ,NIPHAD         ,'18:58:00','19:00:00',219,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,10,LS  ,LASALGAON      ,'19:18:00','19:20:00',236,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,10,TAE ,TADALI         ,'09:15:00','09:16:00',862,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,11,CD  ,CHANDRAPUR     ,'09:36:00','09:37:00',877,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,11,MMR ,MANMAD JN      ,'19:45:00','19:50:00',261,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,12,BUPH,BABUPETH       ,'09:49:00','09:50:00',882,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,12,NGN ,NANDGAON       ,'20:08:00','20:10:00',286,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,13,CSN ,CHALISGAON JN  ,'20:38:00','20:40:00',328,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,13,GNVR,GONDWANAVISAPUR,'09:53:00','09:55:00',886,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,14,BPQ ,BALHARSHAH     ,'10:40:00','00:00:00',891,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,14,PC  ,PACHORA JN     ,'21:08:00','21:10:00',373,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,15,JL  ,JALGAON JN     ,'21:48:00','21:50:00',420,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,16,BSL ,BHUSAVAL JN    ,'22:15:00','22:25:00',445,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,17,VNA ,VARANGAON      ,'22:43:00','22:45:00',457,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,18,BDWD,BODWAD         ,'22:58:00','23:00:00',475,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,19,MKU ,MALKAPUR       ,'23:17:00','23:19:00',495,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,20,NN  ,NANDURA        ,'23:38:00','23:40:00',523,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,21,JM  ,JALAMB JN      ,'00:08:00','00:10:00',535,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,22,SEG ,SHEGAON        ,'00:18:00','00:20:00',547,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,23,AK  ,AKOLA JN       ,'01:00:00','01:05:00',584,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,24,MZR ,MURTAJAPUR     ,'01:35:00','01:37:00',622,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,25,BD  ,BADNERA JN     ,'02:35:00','02:40:00',663,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,26,CND ,CHANDUR        ,'03:05:00','03:07:00',692,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,27,DMN ,DHAMANGAON     ,'03:20:00','03:22:00',709,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,28,PLO ,PULGAON JN     ,'03:37:00','03:39:00',729,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,29,WR  ,WARDHA JN      ,'04:10:00','04:20:00',758,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,30,SEGM,SEVAGRAM       ,'04:25:00','04:27:00',761,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,31,SNI ,SINDI          ,'04:48:00','04:50:00',791,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,32,AJNI,AJNI           ,'05:35:00','05:37:00',834,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12139',SEWAGRAM  EXP  ,33,NGP ,NAGPUR         ,'06:10:00','00:00:00',837,CSTM,MUMBAI CST     ,NGP ,NAGPUR         
'12140',SEWAGRAM  EXP  ,1,NGP ,NAGPUR         ,'00:00:00','21:00:00',0,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,2,AJNI,AJNI           ,'21:06:00','21:08:00',3,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,3,SNI ,SINDI          ,'21:37:00','21:39:00',46,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,4,SEGM,SEVAGRAM       ,'22:03:00','22:05:00',77,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,5,WR  ,WARDHA JN      ,'22:10:00','22:35:00',79,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,6,PLO ,PULGAON JN     ,'22:58:00','23:00:00',109,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,7,DMN ,DHAMANGAON     ,'23:17:00','23:19:00',129,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,8,CND ,CHANDUR        ,'23:33:00','23:35:00',145,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,9,BD  ,BADNERA JN     ,'00:20:00','00:23:00',175,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,10,MZR ,MURTAJAPUR     ,'00:54:00','00:55:00',216,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,11,AK  ,AKOLA JN       ,'01:20:00','01:25:00',253,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,12,SEG ,SHEGAON        ,'01:53:00','01:55:00',291,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,13,JM  ,JALAMB JN      ,'02:03:00','02:05:00',303,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,14,NN  ,NANDURA        ,'02:13:00','02:15:00',315,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,15,MKU ,MALKAPUR       ,'02:38:00','02:40:00',343,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,16,BDWD,BODWAD         ,'02:55:00','02:57:00',363,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,17,VNA ,VARANGAON      ,'03:13:00','03:15:00',381,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,18,BSL ,BHUSAVAL JN    ,'03:40:00','03:50:00',393,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,19,JL  ,JALGAON JN     ,'04:18:00','04:20:00',417,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,20,PC  ,PACHORA JN     ,'04:53:00','04:55:00',465,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,21,CSN ,CHALISGAON JN  ,'05:27:00','05:30:00',510,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,22,NGN ,NANDGAON       ,'05:58:00','06:00:00',552,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,23,MMR ,MANMAD JN      ,'06:22:00','06:25:00',577,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,24,LS  ,LASALGAON      ,'06:43:00','06:45:00',602,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,25,NR  ,NIPHAD         ,'06:58:00','07:00:00',619,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,26,NK  ,NASIK ROAD     ,'07:27:00','07:30:00',650,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,27,DVL ,DEVLALI        ,'07:38:00','07:40:00',656,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,28,IGP ,IGATPURI       ,'08:50:00','08:55:00',701,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,29,KSRA,KASARA         ,'09:33:00','09:35:00',717,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,30,KYN ,KALYAN JN      ,'10:37:00','10:40:00',784,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,31,TNA ,THANE          ,'11:03:00','11:05:00',804,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,32,DR  ,DADAR          ,'11:30:00','11:33:00',828,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12140',SEWAGRAM  EXP  ,33,CSTM,MUMBAI CST     ,'12:00:00','00:00:00',837,NGP ,NAGPUR         ,CSTM,MUMBAI CST     
'12141',RAJENDRA NGR EX,1,LTT ,LOKMANYATILAK T,'00:00:00','23:35:00',0,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,2,KYN ,KALYAN JN      ,'00:18:00','00:21:00',38,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,3,NK  ,NASIK ROAD     ,'02:58:00','03:00:00',172,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,4,MMR ,MANMAD JN      ,'03:58:00','04:00:00',245,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,5,JL  ,JALGAON JN     ,'05:38:00','05:40:00',405,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,6,BSL ,BHUSAVAL JN    ,'06:05:00','06:20:00',429,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,7,JBP ,JABALPUR       ,'14:15:00','14:25:00',981,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,8,STA ,SATNA          ,'17:15:00','17:25:00',1170,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,9,MGS ,MUGHAL SARAI JN,'00:30:00','00:40:00',1483,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,10,BXR ,BUXAR          ,'01:54:00','01:56:00',1577,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,11,ARA ,ARA            ,'02:39:00','02:41:00',1646,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,12,PNBE,PATNA JN       ,'04:15:00','04:25:00',1695,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12141',RAJENDRA NGR EX,13,RJPB,RAJENDRANAGAR T,'04:40:00','00:00:00',1697,LTT ,LOKMANYATILAK T,RJPB,RAJENDRANAGAR T
'12142',RJPB LTT EXP   ,1,RJPB,RAJENDRANAGAR T,'00:00:00','10:40:00',0,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,2,PNBE,PATNA JN       ,'11:00:00','11:10:00',3,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,3,ARA ,ARA            ,'12:10:00','12:12:00',52,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,4,BXR ,BUXAR          ,'13:00:00','13:02:00',121,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,5,MGS ,MUGHAL SARAI JN,'14:35:00','14:50:00',215,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,6,STA ,SATNA          ,'20:10:00','20:20:00',528,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,7,JBP ,JABALPUR       ,'23:00:00','23:10:00',717,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,8,BSL ,BHUSAVAL JN    ,'07:25:00','07:40:00',1269,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,9,MMR ,MANMAD JN      ,'09:53:00','09:55:00',1453,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,10,NK  ,NASIK ROAD     ,'10:59:00','11:00:00',1526,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,11,KYN ,KALYAN JN      ,'14:12:00','14:15:00',1660,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12142',RJPB LTT EXP   ,12,LTT ,LOKMANYATILAK T,'15:15:00','00:00:00',1697,RJPB,RAJENDRANAGAR T,LTT ,LOKMANYATILAK T
'12143',LTT SLN SUP EXP,1,LTT ,LOKMANYATILAK T,'00:00:00','16:40:00',0,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,2,NK  ,NASIK ROAD     ,'20:43:00','20:45:00',172,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,3,MMR ,MANMAD JN      ,'21:40:00','21:45:00',245,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,4,BSL ,BHUSAVAL JN    ,'00:10:00','00:25:00',429,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,5,KNW ,KHANDWA        ,'02:30:00','02:35:00',552,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,6,BPL ,BHOPAL  JN     ,'07:10:00','07:20:00',827,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,7,BINA,BINA JN        ,'09:35:00','09:40:00',966,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,8,JHS ,JHANSI JN      ,'12:15:00','12:32:00',1118,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,9,ORAI,ORAI           ,'13:48:00','13:50:00',1232,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,10,CNB ,KANPUR CENTRAL ,'15:40:00','15:45:00',1338,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,11,LKO ,LUCKNOW NR     ,'17:15:00','17:25:00',1412,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,12,NHH ,NIHALGARH      ,'18:52:00','18:54:00',1501,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,13,MFKA,MUSAFIR KHANA  ,'19:08:00','19:10:00',1520,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12143',LTT SLN SUP EXP,14,SLN ,SULTANPUR      ,'19:50:00','00:00:00',1551,LTT ,LOKMANYATILAK T,SLN ,SULTANPUR      
'12144',SLN LTT SF     ,1,SLN ,SULTANPUR      ,'00:00:00','23:55:00',0,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,2,MFKA,MUSAFIR KHANA  ,'00:19:00','00:21:00',32,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,3,NHH ,NIHALGARH      ,'00:36:00','00:38:00',51,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,4,LKO ,LUCKNOW NR     ,'02:25:00','02:35:00',140,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,5,CNB ,KANPUR CENTRAL ,'04:15:00','04:25:00',214,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,6,ORAI,ORAI           ,'06:16:00','06:18:00',320,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,7,JHS ,JHANSI JN      ,'10:13:00','10:25:00',434,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,8,BINA,BINA JN        ,'12:45:00','12:50:00',586,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,9,BPL ,BHOPAL  JN     ,'14:35:00','14:45:00',725,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,10,KNW ,KHANDWA        ,'18:45:00','18:50:00',1000,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,11,BSL ,BHUSAVAL JN    ,'20:25:00','20:35:00',1123,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,12,MMR ,MANMAD JN      ,'22:42:00','22:45:00',1307,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,13,NK  ,NASIK ROAD     ,'23:43:00','23:45:00',1380,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12144',SLN LTT SF     ,14,LTT ,LOKMANYATILAK T,'04:10:00','00:00:00',1551,SLN ,SULTANPUR      ,LTT ,LOKMANYATILAK T
'12145',LTT PURI SUP EX,1,LTT ,LOKMANYATILAK T,'00:00:00','20:35:00',0,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,2,KYN ,KALYAN JN      ,'21:15:00','21:18:00',38,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,3,IGP ,IGATPURI       ,'22:58:00','23:00:00',121,LTT ,LOKMANYATILAK T,PURI,PURI           
'12145',LTT PURI SUP EX,4,NK  ,NASIK ROAD     ,'23:48:00','23:50:00',172,LTT ,LOKMANYATILAK T,PURI,PURI           
